,track_id,acousticness,danceability,duration_ms,instrumentalness,key,energy,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2414,13Irp51zj01BZu2XtDrnAg,0.0922,0.721,187108,0,7,0.769,0.0817,-4.111,1,0.105,155.932,4,0.915
2415,5TJEBoTCDbJXiKMdCN9pd3,0.0748,0.659,202246,0.000346,0,0.772,0.187,-4.595,1,0.11,126.018,4,0.484
2416,3nqQXoyQOWXiESFLlDF1hG,0.013,0.714,156943,4.51e-06,2,0.472,0.266,-7.375,1,0.0864,131.121,4,0.238
2417,27ZZdyTSQWI7Cug2d2PkqV,0.115,0.9,99283,1.67e-06,1,0.509,0.0937,-6.647,1,0.257,100.007,4,0.765
2418,6gtsw6Mg7z6bMD0l2PtyCb,0.0117,0.825,187723,0.0647,10,0.722,0.0762,-5.007,0,0.0456,128.979,4,0.141
2419,7wdwIaXUuzlu1grzWMFRJm,0.000187,0.467,244804,0.000493,11,0.9,0.105,-4.505,1,0.0451,130.027,4,0.554
2420,7dq9QIXx5eIz6w2MNzTan4,0.476,0.735,144005,0.0012,1,0.519,0.18,-8.315,1,0.0687,149.931,4,0.579
2421,21MlfDYRjL0DuBbiCS9wlB,0.164,0.759,150297,0.000242,11,0.688,0.108,-6.502,1,0.215,192.189,4,0.556
2422,3iYjUEMXpxiXUzKsLFuSNi,0.431,0.816,137476,0.000215,1,0.588,0.0709,-7.149,0,0.273,102.982,4,0.219
2423,7sJNeWTXkZCEC7OnFMpGWL,0.119,0.797,203560,0,10,0.791,0.113,-6.281,1,0.33,138.026,4,0.828
2424,6ZjuBJah2xFEl4z3X20di3,0.165,0.667,158080,4.8e-05,10,0.849,0.107,-4.4,0,0.124,155.002,4,0.752
2425,2EriVX6pX9RcmMsgU8Hsir,0.548,0.853,172580,0.000219,10,0.727,0.188,-7.712,0,0.191,108.035,4,0.417
2426,1ga4PztXOIw1yBbdUt2X8v,0.263,0.627,209160,0,11,0.858,0.21,-2.824,0,0.386,92.523,4,0.342
2427,1gYtMKmICjH8KQG3MheNJt,0.305,0.647,197647,0,10,0.662,0.359,-2.955,1,0.125,113.28,5,0.693
2428,5GF0X7GdNmnouKcdhhRmtm,0.0168,0.527,236143,1.29e-06,10,0.665,0.324,-7.108,1,0.164,135.026,4,0.546
2429,4NkJeL16uUJJJFuZPvR1DC,0.162,0.795,174801,1.21e-06,0,0.854,0.0923,-5.462,1,0.0444,105.992,4,0.549
2430,5lkgHMBFyhk6P3jinwsYo0,0.203,0.841,139518,0,6,0.616,0.0785,-4.451,0,0.0989,98.181,4,0.792
2431,12BLBKATlbWXPhuSNL8eAr,0.584,0.88,168995,2.03e-06,6,0.531,0.114,-7.738,1,0.147,92.957,4,0.522
2432,3Ne5uYDFzHEFYAPbaBMIck,0.0911,0.68,175317,2.23e-06,10,0.808,0.205,-3.854,0,0.224,176.131,4,0.868
2433,3azJifCSqg9fRij2yKIbWz,0.157,0.645,226467,0,6,0.534,0.0863,-10.8,0,0.0479,105.02,4,0.463
2434,5odlY52u43F5BjByhxg7wg,0.653,0.515,209260,0.162,4,0.593,0.25,-4.801,1,0.0322,94.467,3,0.153
2435,1xK59OXxi2TAAAbmZK0kBL,0.453,0.571,132631,0.00805,6,0.544,0.322,-10.613,1,0.0299,132.052,4,0.216
2436,7gRFDGEzF9UkBV233yv2dc,0.00327,0.818,175889,0,0,0.69,0.186,-5.119,1,0.0454,110.071,3,0.688
2437,2WigMwGJysIh9fRnSJvpjn,0.307,0.649,147581,0,10,0.655,0.22,-5.534,0,0.0652,92.9,4,0.793
2438,2yjlYDiNiQkdxVqTlaSrlX,0.0509,0.951,170977,1.61e-05,2,0.878,0.321,-2.565,1,0.211,133.014,4,0.923
2439,4uUG5RXrOk84mYEfFvj3cK,0.00383,0.561,175238,7.07e-06,7,0.965,0.371,-3.673,0,0.0343,128.04,4,0.304
2440,0WtM2NBVQNNJLh6scP13H8,0.382,0.801,239318,0.000669,11,0.806,0.114,-5.206,1,0.0381,106.999,4,0.802
2441,1MpCaOeUWhox2Fgigbe1cL,0.0616,0.554,208014,1.32e-05,5,0.535,0.124,-8.959,0,0.186,105.865,4,0.136
2442,2mqTtvbKxH7SoEQ2oGAnsA,0.0381,0.792,224473,5.1e-06,2,0.919,0.368,-5.688,1,0.276,92.028,4,0.22
2443,0314PeD1sQNonfVWix3B2K,0.281,0.903,116727,0.000106,1,0.519,0.155,-9.151,1,0.26,114.991,4,0.587
2444,1zHdh2Muk7jyPYXc8h1zPs,0.264,0.777,278707,1.13e-05,6,0.435,0.111,-9.298,1,0.0479,90.013,4,0.496
2445,65NAMIdsZkxYIM5ui8SJSw,0.183,0.797,249533,0,4,0.627,0.156,-7.096,0,0.0698,96.019,4,0.606
2446,2qWP5ZarXRsdmxzz3L3BtP,0.758,0.421,222000,0.00016,5,0.568,0.257,-5.462,1,0.0588,200.049,4,0.384
2447,4CUvVaAYuXtvYURLFz7EIL,0.724,0.517,208049,0,0,0.467,0.0908,-7.222,1,0.0442,199.815,3,0.453
2448,45PPoUgqs3JrhkZGEzSUHT,0.661,0.661,213913,0.00111,11,0.608,0.0993,-8.091,1,0.0412,132.056,4,0.46
2449,3AejRjgBsFV4HWHjJmmEP7,0.858,0.516,259115,7.44e-06,9,0.254,0.158,-10.353,1,0.0329,112.812,4,0.255
2450,3CqtQwaoQTdgDWLHyv7Twr,0.432,0.711,252539,0,5,0.59,0.148,-7.623,0,0.028,116.958,4,0.384
2451,7GcnpaGXpoIT3TWYloSsSO,0.472,0.486,294720,8.78e-06,1,0.311,0.132,-12.266,1,0.0312,124.098,4,0.206
2452,73fFRs03s0gtjggfMW213L,0.761,0.848,218250,2.5e-05,0,0.432,0.149,-10.262,0,0.0385,120.0,4,0.656
2453,6Hs2xIgB8nzyGFDvVA8lFa,0.87,0.79,218512,0,9,0.423,0.149,-7.965,0,0.0533,133.961,4,0.726
2454,3wUp8eCTshIrJcYbjWaoyP,0.563,0.898,241935,0,0,0.467,0.0994,-7.238,1,0.0816,124.072,4,0.619
2455,6VXVYATpQXEIoZ97NnWCmn,0.861,0.775,241920,0,9,0.358,0.415,-6.473,0,0.0527,139.982,4,0.524
2456,6ufIbiVL85qZw6q4QmuQ8I,0.513,0.646,217259,0,11,0.621,0.134,-6.577,1,0.0673,175.974,4,0.695
2457,4h7c7tqYjCBdWz8SPZh3bw,0.417,0.741,172187,1.37e-06,0,0.552,0.117,-6.193,0,0.0755,94.987,4,0.444
2458,58k32my5lKofeZRtIvBDg9,0.403,0.676,172672,3.37e-05,2,0.536,0.105,-8.79,1,0.0432,79.037,4,0.373
2459,0mflMxspEfB0VbI1kyLiAv,0.782,0.662,182347,0,9,0.488,0.102,-6.894,1,0.0682,117.913,4,0.817
2460,6b37xrsNCWYIUphFBazqD6,0.663,0.657,239987,0.494,11,0.741,0.222,-6.822,0,0.0825,175.949,4,0.908
2461,3YhFOvxeW3sCqbCtjnDdgK,0.725,0.749,120000,0,10,0.463,0.239,-10.668,1,0.426,127.954,4,0.267
2462,6KvQKU21c1ZGEoOajKfim0,0.347,0.805,202408,0,8,0.402,0.0718,-9.308,0,0.311,77.019,4,0.543
2463,3MqaB8TndvgRZ1QSQXH7J7,0.712,0.648,209143,0,0,0.489,0.145,-4.161,0,0.0301,124.043,4,0.464
2464,42loxtj7bufLsPgZSl47I9,0.106,0.898,149538,0.0146,0,0.752,0.071,-8.294,1,0.114,130.043,4,0.91
2465,64Qnw6jO2dnkjV9una5peq,0.0186,0.786,173798,0,1,0.744,0.0609,-6.611,0,0.232,99.021,4,0.336
2466,5CYeR5CKXHYsiTQclSp7rw,0.0103,0.827,109719,0,9,0.651,0.153,-6.944,0,0.0651,140.071,4,0.76
2467,5ZNmRNEc0i3o8sP9NKqsvQ,0.439,0.83,79355,0.00226,0,0.607,0.237,-13.236,1,0.337,123.974,4,0.436
2468,1x8o2E70kQnWm6pHW5ApOw,0.0489,0.554,84023,0,2,0.562,0.149,-8.741,1,0.13,141.066,4,0.144
2469,1hnMLPOqTMV2gurNxOnsjK,0.0358,0.919,127451,3.79e-06,6,0.43,0.109,-9.582,1,0.18,115.047,4,0.467
2470,4Yzlz45QgjUKZmN2KrK4AP,0.439,0.826,148193,0,9,0.4,0.348,-12.597,0,0.316,120.047,4,0.422
2471,6XrnEjYDnm9JUeoDE4efvA,0.215,0.741,219355,0,1,0.907,0.238,-3.288,0,0.0681,114.995,4,0.727
2472,4QZMBVrBLAvBryj8ZJIIY2,0.359,0.709,173383,0,9,0.721,0.291,-5.17,1,0.0409,146.031,4,0.607
2473,2DwsuwDtMtZykInr8cFo1j,0.32,0.779,169585,0,10,0.503,0.0942,-7.31,1,0.0545,114.044,4,0.787
2474,1Sfb8BFB0eZyzvBRz31GpT,0.123,0.784,210423,0,0,0.882,0.259,-2.934,0,0.0417,110.023,4,0.886
2475,4ozGCLtrgrzy6Ve3WWwtjN,0.739,0.574,287333,0,5,0.513,0.126,-7.614,0,0.0397,81.696,4,0.257
2476,6gOZzuHIApHtAPTelkOMUc,0.32,0.779,169585,0,10,0.503,0.0942,-7.31,1,0.0545,114.044,4,0.787
2477,36S6sHnPZ0VBjD4uLbNXM7,0.173,0.406,161857,0,0,0.852,0.389,-6.519,1,0.193,132.06,4,0.727
2478,4NeOAItkkLHPOw35eDdGQo,0.207,0.816,150004,0.00037,8,0.543,0.0927,-9.358,0,0.093,110.025,4,0.314
2479,5wZ4RzkwZhjbwRyA7Q29Zr,0.0822,0.799,187033,1.16e-05,10,0.752,0.0948,-4.351,0,0.0579,91.995,4,0.704
2480,5bmRxKsHXgoQvl4MYlUJTr,0.0132,0.887,151649,0,11,0.715,0.138,-5.953,0,0.098,103.001,4,0.688
2481,55Tf67DiltMLjOY6A25s3J,0.0724,0.772,144000,0.00429,1,0.62,0.174,-8.529,0,0.0351,95.017,4,0.49
2482,0RPEhK1UCgtLb9Nc97lA4R,0.305,0.89,167373,9.04e-06,1,0.552,0.0757,-7.795,1,0.133,100.043,4,0.901
